uid,day,prompt,category
t0006@sreflect,2024-02-21 21:31:08.630,"With screen time down, what non-digital activity brought you joy today?",digital_habits
t0006@sreflect,2024-02-21 21:31:08.630,"Given your recent adjustments to sleep patterns, what new evening routines might contribute to this change?",sleep
t0006@sreflect,2024-02-21 21:31:08.630,"With screen time down, what non-digital activity brought you joy today?",digital_habits
t0010@sreflect,2024-02-21 22:33:28.861,Your recent trend shows a notable decrease in digital screen time. How does this change affect your daily routine and focus?,digital_habits
t0010@sreflect,2024-02-21 22:33:28.861,Your in-person chats and explorations are on the upswing—think about how these changes are enriching your day-to-day life.,social_interaction
t0010@sreflect,2024-02-21 22:33:28.861,Your recent trend shows a notable decrease in digital screen time. How does this change affect your daily routine and focus?,digital_habits
t0005@sreflect,2024-02-21 23:01:54.165,Your screen usage is down lately. How do you think this is shaping your social connections and personal downtime?,social_interaction
t0005@sreflect,2024-02-21 23:01:54.165,Your screen time is down. How might reallocating that time foster more meaningful interactions today?,digital_habits
t0005@sreflect,2024-02-21 23:01:54.165,Your screen usage is down lately. How do you think this is shaping your social connections and personal downtime?,social_interaction
t0008@sreflect,2024-02-21 22:31:03.096,You've been visiting more places! How has this change in scenery influenced your routine and overall mood?,physical_fitness
t0008@sreflect,2024-02-21 22:31:03.096,Your running time is up! How does that invigorate your day and what new spots have you discovered?,physical_fitness
t0008@sreflect,2024-02-21 22:31:03.096,You've been visiting more places! How has this change in scenery influenced your routine and overall mood?,physical_fitness
t0009@sreflect,2024-02-21 21:02:13.644,"As you're spending more time at home lately, what new hobby or skill could you explore to enrich these moments?",sleep
t0009@sreflect,2024-02-21 21:02:13.644,Has shifting your screen time affected your daily routine or productivity?,digital_habits
t0009@sreflect,2024-02-21 21:02:13.644,"As you're spending more time at home lately, what new hobby or skill could you explore to enrich these moments?",sleep
t0012@sreflect,2024-02-21 22:52:56.424,Your gym time is up! How has that influenced your study time or relaxation moments?,physical_fitness
t0012@sreflect,2024-02-21 22:52:56.424,"Noticing fewer calls but more texts lately, can you share how this shift is influencing your connection with friends?",social_interaction
t0012@sreflect,2024-02-21 22:52:56.424,Your gym time is up! How has that influenced your study time or relaxation moments?,physical_fitness
t0018@sreflect,2024-02-22 18:33:46.119,You're walking more lately. Can you share how this movement aligns with your mood and rest goals?,physical_fitness
t0018@sreflect,2024-02-22 18:33:46.119,You're walking more lately. Can you share how this movement aligns with your mood and rest goals?,physical_fitness
t0018@sreflect,2024-02-22 18:33:46.119,You're walking more lately. Can you share how this movement aligns with your mood and rest goals?,physical_fitness
t0014@sreflect,2024-02-22 18:51:35.973,Exploring new places can be refreshing. Have they inspired any new social interactions or hobbies?,social_interaction
t0014@sreflect,2024-02-22 18:51:35.973,Exploring new places can be refreshing. Have they inspired any new social interactions or hobbies?,social_interaction
t0014@sreflect,2024-02-22 18:51:35.973,Exploring new places can be refreshing. Have they inspired any new social interactions or hobbies?,social_interaction
t0016@sreflect,2024-02-22 20:02:46.601,Your walking time is up. How does this new pace support your physical fitness goals?,physical_fitness
t0016@sreflect,2024-02-22 20:02:46.601,Reached for a book more often than your phone lately? Share how this might be shaping your thoughts.,digital_habits
t0016@sreflect,2024-02-22 20:02:46.601,Your walking time is up. How does this new pace support your physical fitness goals?,physical_fitness
t0018@sreflect,2024-02-22 21:03:12.766,"Despite more time at the dorm, your outings have spiked recently. How have these places influenced your mood or study habits?",sleep
t0018@sreflect,2024-02-22 21:03:12.766,Noticing some changes in your nightly routine! Consider one thing you could do tonight for a more restful sleep.,sleep
t0018@sreflect,2024-02-22 21:03:12.766,"Despite more time at the dorm, your outings have spiked recently. How have these places influenced your mood or study habits?",sleep
t0022@sreflect,2024-02-22 20:55:33.117,Your increased face-to-face chats and locations visited suggest new social dynamics. How are these changes enriching your day-to-day life?,social_interaction
t0022@sreflect,2024-02-22 20:55:33.117,"As your in-person conversations are flourishing, how do you plan to nurture these interactions for balance during this busy academic term?",social_interaction
t0022@sreflect,2024-02-22 20:55:33.117,Your increased face-to-face chats and locations visited suggest new social dynamics. How are these changes enriching your day-to-day life?,social_interaction
t0002@sreflect,2024-02-22 21:27:16.213,You're swapping screen-time for face-time and the gym. How does this change impact your sense of connection and well-being?,social_interaction
t0002@sreflect,2024-02-22 21:27:16.213,Your phone unlocks have gone up recently. What's motivating this and how does it reflect on your focus and leisure time?,digital_habits
t0002@sreflect,2024-02-22 21:27:16.213,You're swapping screen-time for face-time and the gym. How does this change impact your sense of connection and well-being?,social_interaction
t0004@sreflect,2024-02-22 21:03:10.332,Consider the impact of less walking and more screen time on your well-being. Could increasing movement lighten your mood?,physical_fitness
t0004@sreflect,2024-02-22 21:03:10.332,"As your dorm time has gone up, what new indoor hobby have you picked up that brings you joy?",physical_fitness
t0004@sreflect,2024-02-22 21:03:10.332,Consider the impact of less walking and more screen time on your well-being. Could increasing movement lighten your mood?,physical_fitness
t0017@sreflect,2024-02-22 21:09:03.877,"While your phone has become more of a bystander, you've been navigating the world differently. What changes have sparked the increased real-world adventures you're on?",digital_habits
t0017@sreflect,2024-02-22 21:09:03.877,"Noticing a slide in your walking activity lately, can you brainstorm ways to intertwine more steps into tomorrow?",physical_fitness
t0017@sreflect,2024-02-22 21:09:03.877,"While your phone has become more of a bystander, you've been navigating the world differently. What changes have sparked the increased real-world adventures you're on?",digital_habits
t0019@sreflect,2024-02-22 21:02:39.371,"Noticing a shift to more screen time, how has this impacted your daily routine?",digital_habits
t0019@sreflect,2024-02-22 21:02:39.371,"After reducing your running and overall distance traveled, consider planning a short, scenic jog. How might that uplift you?",physical_fitness
t0019@sreflect,2024-02-22 21:02:39.371,"Noticing a shift to more screen time, how has this impacted your daily routine?",digital_habits
t0020@sreflect,2024-02-22 21:03:47.612,Notice any difference in your day when you reduce screen time and unlock your phone more?,digital_habits
t0020@sreflect,2024-02-22 21:03:47.612,Face-to-face chats are on the rise. How has this shift affected your sense of connection?,social_interaction
t0020@sreflect,2024-02-22 21:03:47.612,Notice any difference in your day when you reduce screen time and unlock your phone more?,digital_habits
t0006@sreflect,2024-02-22 21:13:09.842,Your texting has ramped up recently; what positive shifts have you noticed in your connections from this change?,digital_habits
t0006@sreflect,2024-02-22 21:13:09.842,You've been gravitating towards text; has this changed your connection with friends?,social_interaction
t0006@sreflect,2024-02-22 21:13:09.842,Your texting has ramped up recently; what positive shifts have you noticed in your connections from this change?,digital_habits
t0010@sreflect,2024-02-22 21:25:58.065,"You've had a shift in digital habits with less screen time. Considering this, how has your recent book or article reading evolved?",digital_habits
t0010@sreflect,2024-02-22 21:25:58.065,"Reflecting on less screen time, how have you adapted your evening routine to help ease into sleep?",sleep
t0010@sreflect,2024-02-22 21:25:58.065,"You've had a shift in digital habits with less screen time. Considering this, how has your recent book or article reading evolved?",digital_habits
