,Unnamed: 0.1,Unnamed: 0,data,day,uid,week_per_uid,sentiment,phase,top_emotion,top_emotion_score,all_top_emotions
231,553,588,"I finally got back home to Florida today, and it is really refreshing to be home.",2024-03-21,t0007@sreflect,7,0.0,generic,joy,0.8473573327064514,"[('joy', 0.8473573327064514), ('excitement', 0.08025667071342468), ('relief', 0.05516732856631279)]"
232,567,602,"I went to my old high school today to visit teachers, and it was fun to reminisce about the past",2024-03-22,t0007@sreflect,8,0.5106,generic,joy,0.7321689128875732,"[('joy', 0.7321689128875732), ('amusement', 0.48586732149124146), ('excitement', 0.03798540309071541)]"
233,581,616,"got back on campus today, it was a fun bus ride and cool to see all the snow",2024-03-24,t0007@sreflect,8,0.6808,generic,joy,0.8671003580093384,"[('joy', 0.8671003580093384), ('amusement', 0.09165950864553452), ('excitement', 0.07652783393859863)]"
234,33,67,"This would be an evening with a long warm bath, a satisfying meal, watching something on Netflix, and then going to bed with a book to read, reducing the lights before going to bed. 10 minutes of meditation would also be helpful. I took meditation classes last term, and it helped to improve my sleep quality. So, after all of that, maybe a cup of tea to close the day. It's hard to create a routine like this when on the next day we have work and deadlines and classes.",2024-02-06,t0008@sreflect,1,0.9153,contextual,approval,0.40219685435295105,"[('approval', 0.40219685435295105), ('neutral', 0.35710713267326355), ('realization', 0.12405979633331299)]"
235,37,71,"Yoga would be really good. I've been practicing some yoga at least once a week, and it has been helping me to stretch and calm down (although not enough for the whole week). I might try tonight to relax since I have an upcoming exam.",2024-02-07,t0008@sreflect,1,0.8622,contextual,approval,0.4982684254646301,"[('approval', 0.4982684254646301), ('admiration', 0.3007100224494934), ('optimism', 0.12782898545265198)]"
236,57,91,"It makes me feel good. It is always nice to see some friends in new and different places, away from the work environment. It kind of recharges me a little bit with more energy for the rest of the week.",2024-02-08,t0008@sreflect,1,0.8805,contextual,joy,0.8080260157585144,"[('joy', 0.8080260157585144), ('admiration', 0.15736150741577148), ('approval', 0.11348878592252731)]"
237,64,98,"It's being a little bit weird. I think I miss some of the phone calls and messages I used to get. These past few days have been feeling weird and lonely, although I have people around most of the time, even people close to me.",2024-02-09,t0008@sreflect,1,-0.575,contextual,sadness,0.5246114730834961,"[('sadness', 0.5246114730834961), ('disappointment', 0.3287338614463806), ('annoyance', 0.08263283967971802)]"
238,75,109,"I did a complicated procedure in the lab all by myself, even though I was not completely with it. I felt really accomplished when I saw the gel with the positive result. I was not having a good week so far, but then when I saw that it made me reassure my confidence, and I felt good about myself and proud. But also, I wonder how I'd feel if it have had fail. Sometimes things don't go right, and that's not our fault. It can be a matter of many other things we don't have control over.",2024-02-10,t0008@sreflect,1,0.948,contextual,admiration,0.20269733667373657,"[('admiration', 0.20269733667373657), ('disappointment', 0.1816130131483078), ('realization', 0.1420077532529831)]"
239,87,121,"I would like to go on a long walk or to go hiking. I need to do exercises with cardio activities, in order to reduce my cholesterol. Maybe some dance or team sport could be a good idea.",2024-02-11,t0008@sreflect,1,0.6597,contextual,desire,0.7260004878044128,"[('desire', 0.7260004878044128), ('neutral', 0.1683790683746338), ('optimism', 0.08669551461935043)]"
240,99,133,"I don't quite know. Possibly someone from my family. I don't know if I have friends willing to talk over the phone, but certainly, I can try to reach out through texts. But also, the days have been busy, so I didn't have a lot of time to talk.",2024-02-12,t0008@sreflect,1,0.6486,contextual,confusion,0.7863213419914246,"[('confusion', 0.7863213419914246), ('neutral', 0.1423322856426239), ('disappointment', 0.09430523961782455)]"
241,109,143,This would be good. Texting is exhausting and removes me from the present moment.,2024-02-13,t0008@sreflect,2,0.1027,contextual,disappointment,0.377407044172287,"[('disappointment', 0.377407044172287), ('approval', 0.2426670640707016), ('neutral', 0.10999389737844467)]"
242,124,158,I think so. Reading books makes me feel more calm to sleep.,2024-02-14,t0008@sreflect,2,0.3804,contextual,joy,0.4919542372226715,"[('joy', 0.4919542372226715), ('approval', 0.4463801681995392), ('relief', 0.09295518696308136)]"
243,139,173,"Yes, I think so. With this, I would be less distracted by social media, and would be less exposed to the brightness of screens. Also, I appreciate the smell of paper, so it is also something that relaxes me.",2024-02-15,t0008@sreflect,2,0.8119,contextual,approval,0.5179860591888428,"[('approval', 0.5179860591888428), ('admiration', 0.4580134451389313), ('joy', 0.27271801233291626)]"
244,150,184,"I've been connecting with people in real life, and having actual conversations. This feels better, but I also miss a little bit o some calls.",2024-02-16,t0008@sreflect,2,0.0129,contextual,disappointment,0.5176098346710205,"[('disappointment', 0.5176098346710205), ('sadness', 0.29466813802719116), ('neutral', 0.13737446069717407)]"
245,164,198,"A friendship with one member of my lab has sparked a little bit more this week. Since we have been through a difficult situation in the lab, we are all more connected now, so I felt I needed some advice, and through this conversation I had might have started something.",2024-02-17,t0008@sreflect,2,0.1027,contextual,neutral,0.2965451776981354,"[('neutral', 0.2965451776981354), ('approval', 0.247762069106102), ('realization', 0.21760354936122894)]"
246,177,211,"A memorable spot is the church on campus. I went there for a yoga class, and then for 2 concerts. It's definitely interesting being there. The purpose of my visit is not theoretically spiritual, but is still a good thing to get into a place where you should show some respect, have your mind clear and with good intentions, and enjoy truthfully whatever you are doing there. At this place I have been having mindful moments, and I hope to go back.",2024-02-18,t0008@sreflect,2,0.9848,contextual,admiration,0.5205796957015991,"[('admiration', 0.5205796957015991), ('joy', 0.4210830628871918), ('optimism', 0.33867350220680237)]"
247,193,227,"Many situations that require conversations have been popping up recently (the online conversations still exist, however). It is good to be able to talk to people around and find solutions to problems, instead of just wonder by myself about things.",2024-02-19,t0008@sreflect,2,0.2263,contextual,joy,0.6206169128417969,"[('joy', 0.6206169128417969), ('approval', 0.3392099440097809), ('admiration', 0.17378969490528107)]"
248,205,239,"Getting home and having a coffee and taking a shower made me feel happy. My day was not the best, and at some point I just felt I had to come back home. I was not feeling me, I was really upset about how things are going in my lab right now. But getting home as resetting gave me a little bit of happiness, even though I still have a lot of things to do until tomorrow, and I don't feel any of these things will be done with great quality. But I'm trying to be nice to myself and respect my limits.",2024-02-20,t0008@sreflect,3,0.9586,contextual,disappointment,0.3847198486328125,"[('disappointment', 0.3847198486328125), ('joy', 0.1692342758178711), ('sadness', 0.16518105566501617)]"
249,220,254,"This has been something to help me keep feeling ok during more intense moments. After some exam or presentation, I've been trying to go out and do something nice to myself, or maybe just go home and rest. This is making me go through this almost end of term moment.",2024-02-21,t0008@sreflect,3,0.8313,contextual,desire,0.26522937417030334,"[('desire', 0.26522937417030334), ('neutral', 0.19271694123744965), ('approval', 0.18741759657859802)]"
250,238,272,"I had an active day today, with lots of moving around, but not with a specific running involved. But in general I can say that moving makes my day better.",2024-02-22,t0008@sreflect,3,0.6908,contextual,joy,0.5299631357192993,"[('joy', 0.5299631357192993), ('approval', 0.3211961090564728), ('neutral', 0.10073598474264145)]"
251,248,282,"It's more diverse and broad. I've been talking to different people, going to different places, enjoying different activities. But at same time I miss some phone call interactions, for instance, talking more with my family. It's hard to do both at same time - live in the present and talk with those that are way.",2024-02-23,t0008@sreflect,3,-0.0772,contextual,joy,0.5163515210151672,"[('joy', 0.5163515210151672), ('neutral', 0.1349775344133377), ('disappointment', 0.13060139119625092)]"
252,274,308,"Time walking around or exercising has been a refresher for my mind. Sun is starting to show up again, so I feel motivated to go out and enjoy nature, as well as appreciate the campus. I've also trying to exercise more, so going out feels like a motivation to walk.",2024-02-25,t0008@sreflect,3,0.9345,contextual,joy,0.441536545753479,"[('joy', 0.441536545753479), ('admiration', 0.30256807804107666), ('approval', 0.260798841714859)]"
253,288,322,"This week has been different from my usual weeks, because I'm in the final step in my current lab, so I don't have to work too much and can enjoy better social events around campus, like lunches with my house, events around etc. Also, I've been having meetings with some mentees, so this also counts as more conversations happening, even though those are on Zoom",2024-02-26,t0008@sreflect,3,0.8225,contextual,joy,0.6783411502838135,"[('joy', 0.6783411502838135), ('approval', 0.1642441749572754), ('neutral', 0.1432299017906189)]"
254,317,351,"I've been trying to exercise more, as well as enjoy more the weather outside with some walks. This has definitely improved my mood. I feel more energized. I guess this is due to the spring of fools, and I really hope the winter don't come back haha",2024-02-28,t0008@sreflect,4,0.9097,contextual,joy,0.6582213640213013,"[('joy', 0.6582213640213013), ('optimism', 0.6278140544891357), ('amusement', 0.3160041272640228)]"
255,338,372,"At this point, I'm trying to shift my habits a little bit, to have a more balanced and healthy life. The need to change and stop feeling tired all the time is what motivated me to make these changes. I'm trying to allow my body and mind to rest way before exhaustion.",2024-02-29,t0008@sreflect,4,0.1935,contextual,desire,0.36562713980674744,"[('desire', 0.36562713980674744), ('approval', 0.2553533911705017), ('neutral', 0.2217043936252594)]"
256,349,383,"Trying to establish a night routine and sleeping schedule has been really good for me. This past week I've been trying to go to bed before 22h30, so I can wake up early not feeling tired, and then have time to exercise or have a longer breakfast. This definitely added some calm to my routine.",2024-03-01,t0008@sreflect,4,0.8643,contextual,approval,0.3508719503879547,"[('approval', 0.3508719503879547), ('desire', 0.21123428642749786), ('neutral', 0.14668522775173187)]"
257,362,396,"Today I overcame my fear of role skating, and that made me realize how many things in life are about practice and guidance.",2024-03-02,t0008@sreflect,4,-0.4939,contextual,realization,0.7680834531784058,"[('realization', 0.7680834531784058), ('approval', 0.1402120590209961), ('neutral', 0.06574668735265732)]"
258,370,404,"One memorable place was the basketball place on the gym. I am usually terrible at sports, but this time I scored many points, and was tied with my friend who was playing with me and is a great player. One reason for this possibly is the fact that I started to exercise more, so maybe my shootings is stronger. This made me feel good. Along with that, I had a conversation about competition, and this made be realize that although competitive, when it comes to academics I'm more collaborative.",2024-03-03,t0008@sreflect,4,0.9657,contextual,admiration,0.6064268350601196,"[('admiration', 0.6064268350601196), ('realization', 0.22311975061893463), ('joy', 0.18420225381851196)]"
259,390,424,"Yes, I've been engaging in more in-person conversations and tried to set the phone aside in more situations. Being more available to in person life has been good. I'm trying to connect more with people at this moment, to find the friends that I didn't at the beginning of the therm.",2024-03-04,t0008@sreflect,4,0.8779,contextual,desire,0.45406344532966614,"[('desire', 0.45406344532966614), ('approval', 0.37081053853034973), ('optimism', 0.22822359204292297)]"
