,data,day,uid
1040,"{""__name__"":""weekday_nudge_night"",""Q5: Enjoying a bit of quiet time this night, weren't you?"":""👍"",""RespTime_0"":""1707970011.054;1707970013.586"",""__user_triggered__"":""false""}",2024-02-14 23:06:53.585,t0005@sreflect
1041,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707969612,279;1707969646,328"",""Q5: Chatting today could've turned a regular conversation into a memorable one!"":""👍"",""__user_triggered__"":""false""}",2024-02-14 23:00:46.329,t0008@sreflect
1042,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1707969697,131;1707969700,304"",""__user_triggered__"":""true""}",2024-02-14 23:01:40.303,t0008@sreflect
1043,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1707967750.347;1707967752.339"",""__user_triggered__"":""false""}",2024-02-14 22:29:12.338,t0012@sreflect
1044,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707969609.887;1707969625.210"",""__user_triggered__"":""false"",""Q5: Connected with someone while out on your feet today, I bet that felt good!"":""👍""}",2024-02-14 23:00:25.210,t0002@sreflect
1045,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707971428.310;1707971435.344"",""__user_triggered__"":""false""}",2024-02-14 21:30:35.344,t0009@sreflect
1046,"{""Q5: Winding down with a little screen time after being out and about today, does that sound like you?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707969637.667;1707969641.425"",""__user_triggered__"":""false""}",2024-02-14 23:00:41.427,t0012@sreflect
1047,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707970690.711;1707970693.741"",""__user_triggered__"":""false"",""Q5: Looks like you found time to mingle and chill at the dorm tonight. Enjoyed the social buzz?"":""👍""}",2024-02-14 23:18:13.743,t0018@sreflect
1048,"{""Q5: Felt good to unwind with a bit of screen time this evening, didn't it?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707971410.213;1707971411.729"",""__user_triggered__"":""false""}",2024-02-14 23:30:11.729,t0001@sreflect
1049,"{""Q5: Navigating the social and digital waves today might have felt like smooth sailing."":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707971404.775;1707971406.763"",""__user_triggered__"":""false""}",2024-02-14 23:30:06.763,t0007@sreflect
1050,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707972189.794;1707972195.754"",""Q5: Enjoyed some quality time at friends' places today!"":""👍"",""__user_triggered__"":""false""}",2024-02-14 23:43:15.755,t0015@sreflect
1051,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707972208.509;1707972211.917"",""__user_triggered__"":""true""}",2024-02-14 23:43:31.917,t0015@sreflect
1052,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707976813.823;1707976819.825"",""__user_triggered__"":""false""}",2024-02-14 23:00:19.826,t0009@sreflect
1053,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707943655.040;1707943658.469"",""__user_triggered__"":""true""}",2024-02-14 15:47:38.469,t0014@sreflect
1054,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707972202.338;1707972203.859"",""__user_triggered__"":""true""}",2024-02-14 23:43:23.858,t0014@sreflect
1055,"{""RespTime_24"":""1707942122.536;1707942122.917"",""RespTime_25"":""1707942122.918;1707942123.443"",""RespTime_26"":""1707942123.444;1707942123.713"",""RespTime_27"":""1707942123.714;1707942124.083"",""RespTime_20"":""1707942121.145;1707942121.516"",""RespTime_21"":""1707942121.517;1707942121.792"",""RespTime_22"":""1707942121.793;1707942122.162"",""RespTime_23"":""1707942122.163;1707942122.535"",""RespTime_28"":""1707942124.084;1707942124.463"",""RespTime_29"":""1707942124.464;1707942124.605"",""PANAS-5"":""3.0"",""PANAS-4"":""3.0"",""PANAS-3"":""3.0"",""PANAS-2"":""3.0"",""PANAS-1"":""3.0"",""SRIS-12"":""4.0"",""SRIS-11"":""4.0"",""PANAS-10"":""3.0"",""RespTime_30"":""1707942124.605;1707942124.850"",""PANAS-9"":""3.0"",""PANAS-8"":""3.0"",""PANAS-7"":""3.0"",""SRIS-10"":""4.0"",""PANAS-6"":""3.0"",""RespTime_13"":""1707942117.676;1707942118.056"",""RespTime_14"":""1707942118.057;1707942118.325"",""RespTime_15"":""1707942118.326;1707942118.720"",""RespTime_16"":""1707942118.721;1707942119.090"",""RespTime_10"":""1707942116.785;1707942117.167"",""RespTime_11"":""1707942117.168;1707942117.306"",""RespTime_12"":""1707942117.307;1707942117.675"",""RespTime_17"":""1707942119.090;1707942120.502"",""RespTime_18"":""1707942120.503;1707942120.877"",""RespTime_19"":""1707942120.878;1707942121.144"",""__name__"":""weekly_ema"",""PHQ4-1"":""Nearly every day"",""SRIS-1"":""4.0"",""SRIS-2"":""4.0"",""SRIS-3"":""4.0"",""RespTime_2"":""1707942114.111;1707942114.488"",""RespTime_3"":""1707942114.489;1707942114.753"",""RespTime_4"":""1707942114.753;1707942115.136"",""RespTime_5"":""1707942115.136;1707942115.497"",""RespTime_6"":""1707942115.498;1707942115.765"",""RespTime_7"":""1707942115.766;1707942116.143"",""RespTime_8"":""1707942116.144;1707942116.404"",""RespTime_9"":""1707942116.405;1707942116.785"",""RespTime_0"":""1707942112.941;1707942113.840"",""RespTime_1"":""1707942113.841;1707942114.110"",""SRIS-4"":""4.0"",""SRIS-5"":""4.0"",""MAAS-5"":""4.0"",""SRIS-6"":""4.0"",""MAAS-4"":""4.0"",""SRIS-7"":""4.0"",""MAAS-3"":""4.0"",""SRIS-8"":""4.0"",""MAAS-2"":""4.0"",""__user_triggered__"":""true"",""SRIS-9"":""4.0"",""MAAS-1"":""4.0"",""PHQ4-4"":""More than half the days"",""PHQ4-3"":""More than half the days"",""PHQ4-2"":""More than half the days""}",2024-02-14 15:22:04.849,t0014@sreflect
1056,"{""RespTime_24"":""1707942134.845;1707942135.337"",""RespTime_25"":""1707942135.339;1707942136.362"",""RespTime_26"":""1707942136.363;1707942136.755"",""RespTime_27"":""1707942136.756;1707942137.644"",""RespTime_20"":""1707942133.158;1707942133.560"",""RespTime_21"":""1707942133.562;1707942133.943"",""RespTime_22"":""1707942133.943;1707942134.437"",""RespTime_23"":""1707942134.438;1707942134.844"",""RespTime_28"":""1707942137.645;1707942137.785"",""RespTime_29"":""1707942137.785;1707942138.156"",""PANAS-5"":""3.0"",""PANAS-4"":""3.0"",""PANAS-3"":""3.0"",""PANAS-2"":""3.0"",""PANAS-1"":""3.0"",""SRIS-12"":""4.0"",""SRIS-11"":""4.0"",""PANAS-10"":""3.0"",""RespTime_30"":""1707942138.157;1707942138.423"",""PANAS-9"":""3.0"",""PANAS-8"":""3.0"",""PANAS-7"":""3.0"",""SRIS-10"":""4.0"",""PANAS-6"":""3.0"",""RespTime_13"":""1707942130.739;1707942131.235"",""RespTime_14"":""1707942131.236;1707942131.500"",""RespTime_15"":""1707942131.500;1707942131.641"",""RespTime_16"":""1707942131.641;1707942131.878"",""RespTime_10"":""1707942130.101;1707942130.362"",""RespTime_11"":""1707942130.363;1707942130.479"",""RespTime_12"":""1707942130.480;1707942130.738"",""RespTime_17"":""1707942131.879;1707942132.396"",""RespTime_18"":""1707942132.397;1707942132.781"",""RespTime_19"":""1707942132.782;1707942133.156"",""__name__"":""weekly_ema"",""PHQ4-1"":""Nearly every day"",""SRIS-1"":""4.0"",""SRIS-2"":""4.0"",""SRIS-3"":""4.0"",""RespTime_2"":""1707942128.058;1707942128.300"",""RespTime_3"":""1707942128.300;1707942128.559"",""RespTime_4"":""1707942128.559;1707942128.819"",""RespTime_5"":""1707942128.820;1707942129.079"",""RespTime_6"":""1707942129.079;1707942129.314"",""RespTime_7"":""1707942129.314;1707942129.579"",""RespTime_8"":""1707942129.579;1707942129.834"",""RespTime_9"":""1707942129.835;1707942130.100"",""RespTime_0"":""1707942127.045;1707942127.926"",""RespTime_1"":""1707942127.926;1707942128.057"",""SRIS-4"":""4.0"",""SRIS-5"":""4.0"",""MAAS-5"":""4.0"",""SRIS-6"":""4.0"",""MAAS-4"":""4.0"",""SRIS-7"":""4.0"",""MAAS-3"":""4.0"",""SRIS-8"":""4.0"",""MAAS-2"":""4.0"",""__user_triggered__"":""true"",""SRIS-9"":""4.0"",""MAAS-1"":""4.0"",""PHQ4-4"":""Nearly every day"",""PHQ4-3"":""Nearly every day"",""PHQ4-2"":""Nearly every day""}",2024-02-14 15:22:18.424,t0014@sreflect
1057,"{""RespTime_24"":""1707942147.878;1707942148.136"",""RespTime_25"":""1707942148.136;1707942150.082"",""RespTime_26"":""1707942150.085;1707942150.210"",""RespTime_27"":""1707942150.210;1707942151.088"",""RespTime_20"":""1707942146.606;1707942147.003"",""RespTime_21"":""1707942147.006;1707942147.250"",""RespTime_22"":""1707942147.250;1707942147.506"",""RespTime_23"":""1707942147.507;1707942147.877"",""RespTime_28"":""1707942151.089;1707942151.483"",""RespTime_29"":""1707942151.484;1707942151.863"",""PANAS-5"":""3.0"",""PANAS-4"":""3.0"",""PANAS-3"":""3.0"",""PANAS-2"":""3.0"",""PANAS-1"":""3.0"",""SRIS-12"":""4.0"",""SRIS-11"":""4.0"",""PANAS-10"":""3.0"",""RespTime_30"":""1707942151.863;1707942152.638"",""PANAS-9"":""3.0"",""PANAS-8"":""3.0"",""PANAS-7"":""3.0"",""SRIS-10"":""4.0"",""PANAS-6"":""3.0"",""RespTime_13"":""1707942144.053;1707942144.309"",""RespTime_14"":""1707942144.310;1707942144.565"",""RespTime_15"":""1707942144.566;1707942144.946"",""RespTime_16"":""1707942144.947;1707942145.324"",""RespTime_10"":""1707942143.396;1707942143.667"",""RespTime_11"":""1707942143.668;1707942143.924"",""RespTime_12"":""1707942143.925;1707942144.052"",""RespTime_17"":""1707942145.325;1707942145.835"",""RespTime_18"":""1707942145.836;1707942146.215"",""RespTime_19"":""1707942146.216;1707942146.605"",""__name__"":""weekly_ema"",""PHQ4-1"":""Nearly every day"",""SRIS-1"":""4.0"",""SRIS-2"":""4.0"",""SRIS-3"":""4.0"",""RespTime_2"":""1707942140.717;1707942140.880"",""RespTime_3"":""1707942140.880;1707942141.248"",""RespTime_4"":""1707942141.249;1707942141.623"",""RespTime_5"":""1707942141.623;1707942142.002"",""RespTime_6"":""1707942142.003;1707942142.266"",""RespTime_7"":""1707942142.266;1707942142.756"",""RespTime_8"":""1707942142.757;1707942143.025"",""RespTime_9"":""1707942143.026;1707942143.395"",""RespTime_0"":""1707942139.338;1707942140.343"",""RespTime_1"":""1707942140.344;1707942140.716"",""SRIS-4"":""4.0"",""SRIS-5"":""4.0"",""MAAS-5"":""4.0"",""SRIS-6"":""4.0"",""MAAS-4"":""4.0"",""SRIS-7"":""4.0"",""MAAS-3"":""4.0"",""SRIS-8"":""4.0"",""MAAS-2"":""4.0"",""__user_triggered__"":""true"",""SRIS-9"":""4.0"",""MAAS-1"":""4.0"",""PHQ4-4"":""Nearly every day"",""PHQ4-3"":""Nearly every day"",""PHQ4-2"":""Nearly every day""}",2024-02-14 15:22:32.638,t0014@sreflect
1058,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707942642.054;1707942644.363"",""Q3: Hope you're having a great afternoon!"":""👍"",""__user_triggered__"":""false""}",2024-02-14 15:30:44.362,t0014@sreflect
1059,"{""RespTime_24"":""1707942909.008;1707942909.156"",""RespTime_25"":""1707942909.157;1707942909.323"",""RespTime_26"":""1707942909.323;1707942909.622"",""RespTime_27"":""1707942909.623;1707942910.289"",""RespTime_20"":""1707942908.392;1707942908.508"",""RespTime_21"":""1707942908.508;1707942908.677"",""RespTime_22"":""1707942908.677;1707942908.826"",""RespTime_23"":""1707942908.826;1707942909.007"",""RespTime_28"":""1707942910.290;1707942910.440"",""RespTime_29"":""1707942910.441;1707942910.593"",""PANAS-5"":""3.0"",""PANAS-4"":""3.0"",""PANAS-3"":""3.0"",""PANAS-2"":""3.0"",""PANAS-1"":""3.0"",""SRIS-12"":""4.0"",""SRIS-11"":""4.0"",""PANAS-10"":""3.0"",""RespTime_30"":""1707942910.594;1707942910.764"",""PANAS-9"":""3.0"",""PANAS-8"":""3.0"",""PANAS-7"":""3.0"",""SRIS-10"":""4.0"",""PANAS-6"":""3.0"",""RespTime_13"":""1707942906.580;1707942906.732"",""RespTime_14"":""1707942906.732;1707942906.880"",""RespTime_15"":""1707942906.881;1707942907.045"",""RespTime_16"":""1707942907.045;1707942907.193"",""RespTime_10"":""1707942906.115;1707942906.264"",""RespTime_11"":""1707942906.264;1707942906.431"",""RespTime_12"":""1707942906.432;1707942906.580"",""RespTime_17"":""1707942907.194;1707942908.090"",""RespTime_18"":""1707942908.093;1707942908.213"",""RespTime_19"":""1707942908.213;1707942908.392"",""__name__"":""weekly_ema"",""PHQ4-1"":""Nearly every day"",""SRIS-1"":""4.0"",""SRIS-2"":""4.0"",""SRIS-3"":""4.0"",""RespTime_2"":""1707942904.931;1707942905.063"",""RespTime_3"":""1707942905.063;1707942905.216"",""RespTime_4"":""1707942905.217;1707942905.365"",""RespTime_5"":""1707942905.366;1707942905.498"",""RespTime_6"":""1707942905.499;1707942905.648"",""RespTime_7"":""1707942905.649;1707942905.798"",""RespTime_8"":""1707942905.798;1707942905.964"",""RespTime_9"":""1707942905.965;1707942906.114"",""RespTime_0"":""1707942903.780;1707942904.782"",""RespTime_1"":""1707942904.783;1707942904.931"",""SRIS-4"":""4.0"",""SRIS-5"":""4.0"",""MAAS-5"":""4.0"",""SRIS-6"":""4.0"",""MAAS-4"":""4.0"",""SRIS-7"":""4.0"",""MAAS-3"":""4.0"",""SRIS-8"":""4.0"",""MAAS-2"":""4.0"",""__user_triggered__"":""true"",""SRIS-9"":""4.0"",""MAAS-1"":""4.0"",""PHQ4-4"":""Nearly every day"",""PHQ4-3"":""Nearly every day"",""PHQ4-2"":""Nearly every day""}",2024-02-14 15:35:10.765,t0014@sreflect
1060,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1707969877.492;1707969882.766"",""Q5: Chilled evening routine locked in? 🛋️📖"":""👎"",""__user_triggered__"":""false""}",2024-02-14 23:04:42.766,t0014@sreflect
1061,"{""__name__"":""weekday_nudge_evening"",""Q4: Hope you managed to switch up activities a bit after a chill evening."":""👍"",""RespTime_0"":""1707953867.004;1707953868.839"",""__user_triggered__"":""false""}",2024-02-14 18:37:48.839,t0014@sreflect
1062,"{""RespTime_24"":""1707941990.258;1707941990.500"",""RespTime_25"":""1707941990.501;1707941991.011"",""RespTime_26"":""1707941991.012;1707941991.654"",""RespTime_27"":""1707941991.655;1707941993.926"",""RespTime_20"":""1707941989.090;1707941989.474"",""RespTime_21"":""1707941989.475;1707941989.620"",""RespTime_22"":""1707941989.621;1707941989.870"",""RespTime_23"":""1707941989.871;1707941990.257"",""RespTime_28"":""1707941993.927;1707941995.078"",""RespTime_29"":""1707941995.080;1707941995.574"",""PANAS-5"":""3.0"",""PANAS-4"":""3.0"",""PANAS-3"":""3.0"",""PANAS-2"":""3.0"",""PANAS-1"":""3.0"",""SRIS-12"":""4.0"",""SRIS-11"":""4.0"",""PANAS-10"":""3.0"",""RespTime_30"":""1707941995.575;1707941995.776"",""PANAS-9"":""3.0"",""PANAS-8"":""3.0"",""PANAS-7"":""3.0"",""SRIS-10"":""4.0"",""PANAS-6"":""3.0"",""RespTime_13"":""1707941986.656;1707941986.916"",""RespTime_14"":""1707941986.916;1707941987.300"",""RespTime_15"":""1707941987.301;1707941987.694"",""RespTime_16"":""1707941987.695;1707941988.074"",""RespTime_10"":""1707941985.775;1707941986.152"",""RespTime_11"":""1707941986.154;1707941986.533"",""RespTime_12"":""1707941986.534;1707941986.656"",""RespTime_17"":""1707941988.075;1707941988.571"",""RespTime_18"":""1707941988.572;1707941988.839"",""RespTime_19"":""1707941988.840;1707941989.089"",""__name__"":""weekly_ema"",""PHQ4-1"":""Not at all"",""SRIS-1"":""4.0"",""SRIS-2"":""4.0"",""SRIS-3"":""4.0"",""RespTime_2"":""1707941978.984;1707941980.017"",""RespTime_3"":""1707941980.018;1707941980.896"",""RespTime_4"":""1707941980.897;1707941981.794"",""RespTime_5"":""1707941981.795;1707941982.701"",""RespTime_6"":""1707941982.702;1707941983.713"",""RespTime_7"":""1707941983.714;1707941984.614"",""RespTime_8"":""1707941984.615;1707941985.254"",""RespTime_9"":""1707941985.255;1707941985.775"",""RespTime_0"":""1707941971.994;1707941977.954"",""RespTime_1"":""1707941977.955;1707941978.983"",""SRIS-4"":""4.0"",""SRIS-5"":""4.0"",""MAAS-5"":""4.0"",""SRIS-6"":""4.0"",""MAAS-4"":""4.0"",""SRIS-7"":""4.0"",""MAAS-3"":""4.0"",""SRIS-8"":""4.0"",""MAAS-2"":""4.0"",""__user_triggered__"":""true"",""SRIS-9"":""4.0"",""MAAS-1"":""4.0"",""PHQ4-4"":""Not at all"",""PHQ4-3"":""Not at all"",""PHQ4-2"":""Not at all""}",2024-02-14 15:19:55.776,t0014@sreflect
1063,"{""RespTime_24"":""1707942020.477;1707942020.611"",""RespTime_25"":""1707942020.612;1707942020.778"",""RespTime_26"":""1707942020.778;1707942021.078"",""RespTime_27"":""1707942021.079;1707942021.263"",""RespTime_20"":""1707942019.882;1707942020.061"",""RespTime_21"":""1707942020.062;1707942020.163"",""RespTime_22"":""1707942020.164;1707942020.329"",""RespTime_23"":""1707942020.329;1707942020.477"",""RespTime_28"":""1707942021.263;1707942021.381"",""RespTime_29"":""1707942021.382;1707942022.043"",""PANAS-5"":""3.0"",""PANAS-4"":""3.0"",""PANAS-3"":""3.0"",""PANAS-2"":""3.0"",""PANAS-1"":""3.0"",""SRIS-12"":""4.0"",""SRIS-11"":""4.0"",""PANAS-10"":""3.0"",""RespTime_30"":""1707942022.044;1707942022.214"",""PANAS-9"":""3.0"",""PANAS-8"":""3.0"",""PANAS-7"":""3.0"",""SRIS-10"":""4.0"",""PANAS-6"":""3.0"",""RespTime_13"":""1707942018.783;1707942018.954"",""RespTime_14"":""1707942018.955;1707942019.135"",""RespTime_15"":""1707942019.136;1707942019.335"",""RespTime_16"":""1707942019.336;1707942019.512"",""RespTime_10"":""1707942018.215;1707942018.412"",""RespTime_11"":""1707942018.413;1707942018.598"",""RespTime_12"":""1707942018.599;1707942018.782"",""RespTime_17"":""1707942019.512;1707942019.712"",""RespTime_18"":""1707942019.712;1707942019.795"",""RespTime_19"":""1707942019.796;1707942019.881"",""__name__"":""weekly_ema"",""PHQ4-1"":""Nearly every day"",""SRIS-1"":""4.0"",""SRIS-2"":""4.0"",""SRIS-3"":""4.0"",""RespTime_2"":""1707942016.651;1707942016.851"",""RespTime_3"":""1707942016.852;1707942017.055"",""RespTime_4"":""1707942017.056;1707942017.255"",""RespTime_5"":""1707942017.256;1707942017.433"",""RespTime_6"":""1707942017.433;1707942017.632"",""RespTime_7"":""1707942017.632;1707942017.848"",""RespTime_8"":""1707942017.848;1707942018.031"",""RespTime_9"":""1707942018.031;1707942018.215"",""RespTime_0"":""1707942015.608;1707942016.500"",""RespTime_1"":""1707942016.500;1707942016.650"",""SRIS-4"":""4.0"",""SRIS-5"":""4.0"",""MAAS-5"":""4.0"",""SRIS-6"":""4.0"",""MAAS-4"":""4.0"",""SRIS-7"":""4.0"",""MAAS-3"":""4.0"",""SRIS-8"":""4.0"",""MAAS-2"":""4.0"",""__user_triggered__"":""true"",""SRIS-9"":""4.0"",""MAAS-1"":""4.0"",""PHQ4-4"":""Nearly every day"",""PHQ4-3"":""Nearly every day"",""PHQ4-2"":""Nearly every day""}",2024-02-14 15:20:22.213,t0014@sreflect
