,data,day,uid
253,"[""Text"",""No manual key"",""No auto key"",""Hey there! What's up? Jot down whatever's been buzzing in your head today – random thoughts, cool moments, ups and downs. Your journal, your rules!""]",2024-02-14 17:21:59.608,t0019@sreflect
254,"[""Text"",""No manual key"",""No auto key"",""Hey there! What's up? Jot down whatever's been buzzing in your head today – random thoughts, cool moments, ups and downs. Your journal, your rules!""]",2024-02-14 18:34:07.897,t0019@sreflect
255,"[""Audio"",""Notice your in-person chats have picked up lately! How did a recent face-to-face conversation impact your day?"",""Given your trend towards more in-person conversations, how could this be impacting your sleep and fitness routines?"",""Notice your in-person chats have picked up lately! How did a recent face-to-face conversation impact your day?""]",2024-02-14 20:11:19.625,t0016@sreflect
256,"[""Text"",""Reflect on a calming activity to try before sleep that might improve your rest."",""Your recent trend shows more time spent at the dorm but fewer in-person chats. How might you connect with someone today to blend solitude with social time?"",""Reflect on a calming activity to try before sleep that might improve your rest.""]",2024-02-14 21:11:12.737,t0002@sreflect
257,"[""Text"",""You're spending more time in face-to-face chats lately. How do these in-person conversations impact your daily mood?"",""You're exploring new spots but traveling less overall. How is this choice enriching your day-to-day?"",""You're spending more time in face-to-face chats lately. How do these in-person conversations impact your daily mood?""]",2024-02-14 21:03:58.667,t0005@sreflect
258,"[""Text"",""You're calling more and texting less. Reflect on how this change is reshaping your connections."",""You're piecing together more face-to-face convos! Which recent chat felt especially rewarding, and what was the spark?"",""You're calling more and texting less. Reflect on how this change is reshaping your connections.""]",2024-02-14 21:08:53.849,t0010@sreflect
259,"[""Text"",""You seem to be connecting less on calls but getting more restful nights. How does this change affect your physical fitness goals?"",""You've been less chatty on your phone. Who is someone you recently had a meaningful conversation with and what was it about?"",""You seem to be connecting less on calls but getting more restful nights. How does this change affect your physical fitness goals?""]",2024-02-14 21:06:16.450,t0019@sreflect
260,"[""Text"",""Noticed you're using your phone more lately. How is this helping or hindering your connection with friends?"",""Exploring more destinations lately, how has this solo adventure reshaped your approach to socialization?"",""Noticed you're using your phone more lately. How is this helping or hindering your connection with friends?""]",2024-02-14 21:12:28.282,t0006@sreflect
261,"[""Text"",""Your waking moments have shifted; what can you tweak tonight for a cozier, earlier slumber?"",""With your screen time and unlocks on the rise, consider how setting boundaries might improve your sleep and enhance tomorrow's focus. What's one change you'll try tonight?"",""Your waking moments have shifted; what can you tweak tonight for a cozier, earlier slumber?""]",2024-02-14 21:33:41.400,t0018@sreflect
262,"[""Text"",""Notice your phone chats are less frequent lately. If you reached out to someone today, how did that interaction contribute to your positive mood?"",""You seem to be dialing back on digital use lately. How does unplugging impact your day-to-day life?"",""Notice your phone chats are less frequent lately. If you reached out to someone today, how did that interaction contribute to your positive mood?""]",2024-02-14 22:06:57.289,t0020@sreflect
263,"[""Text"",""Your social interaction via calls and texts has dropped, but in-person chat is up. How's this affecting your social vibes?"",""Reflecting on your recent uptick in physical outings, in what ways has socializing face-to-face influenced your mood?"",""Your social interaction via calls and texts has dropped, but in-person chat is up. How's this affecting your social vibes?""]",2024-02-14 22:18:15.099,t0003@sreflect
264,"[""Text"",""Noticing more time at the gym lately; how is that refining your well-being?"",""Noticed you're visiting more places lately. How is this shaping your social interactions?"",""Noticing more time at the gym lately; how is that refining your well-being?""]",2024-02-14 22:30:54.517,t0007@sreflect
265,"[""Text"",""Switching to physical books or writing might refresh your nightly routine. Could this assist your sleep and how?"",""Reflecting on choices, how might adjusting your bedtime routine impact your overall mood tomorrow?"",""Switching to physical books or writing might refresh your nightly routine. Could this assist your sleep and how?""]",2024-02-14 23:04:00.923,t0008@sreflect
266,"[""Text"",""You're reaching out through texts more often now. Reflect on how swapping in-person chats for digital messages has affected your day?"",""Reflecting on the shifts in digital habits and sleep, how might earlier nights and unplugged mornings benefit your wellbeing?"",""You're reaching out through texts more often now. Reflect on how swapping in-person chats for digital messages has affected your day?""]",2024-02-14 22:31:02.572,t0012@sreflect
267,"[""Text"",""Your recent phone call trends suggest a surge in connections. How did a specific call positively impact your week?"",""Noticed you're engaging more in face-to-face chats. What's one interaction that stood out, and why?"",""Your recent phone call trends suggest a surge in connections. How did a specific call positively impact your week?""]",2024-02-14 21:32:29.378,t0009@sreflect
268,"[""Text"",""You're exploring more new places lately! How does discovering new spots around campus shape your day?"",""Your walking duration is up. What's sparking this increase, and how does it align with your sleep and social goals?"",""You're exploring more new places lately! How does discovering new spots around campus shape your day?""]",2024-02-14 23:45:31.230,t0015@sreflect
